5810	979	1057
5811	979	1718
5812	980	834
5813	980	1522
5814	982	804
5815	983	852
5816	983	1890
5817	985	1092
5818	985	1972
5819	987	1052
5820	987	1713
5821	988	621
5822	988	877
5823	989	890
5824	989	1655
5825	990	1582
5826	990	1827
5827	990	1868
5828	991	1756
5829	992	898
5830	993	871
5831	993	874
5832	993	1023
5833	994	1637
5834	995	850
5835	995	1543
5836	997	822
5837	997	1083
5838	998	798
5839	998	873
5840	999	593
5841	999	813
5842	999	1546
5843	999	1598
5844	999	1714
5845	1000	780
5846	1000	1728
5847	1002	1538
5848	1003	1454
5849	1004	872
5850	1004	1015
5851	1005	1451
5852	1005	1512
5853	1005	1584
5854	1005	1709
5855	1005	1820
5856	1007	1597
5857	1007	1746
5858	1008	1850
5859	1009	1085
5860	1009	1461
5861	1009	1553
5862	1010	1524
5863	1011	903
5864	1011	1458
5865	1012	1803
5866	1012	1853
5867	1013	928
5868	1014	1061
5869	1014	1079
5870	1014	1394
5871	1015	590
5872	1015	942
5873	1015	1004
5874	1015	1841
5875	1016	1782
5876	1016	1791
5877	1017	1650
5878	1019	1071
5879	1020	894
5880	1020	1059
5881	1020	1749
5882	1022	1774
5883	1022	1938
5884	1023	993
5885	1024	893
5886	1025	975
5887	1025	1059
5888	1025	1765
5889	1026	1833
5890	1029	883
5891	1031	1861
5892	1032	917
5893	1032	1920
5894	1033	1120
5895	1034	893
5896	1035	1706
5897	1037	932
5898	1037	1652
5899	1037	1768
5900	1037	1888
5901	1039	1524
5902	1039	1928
5903	1040	877
5904	1040	1092
5905	1040	1843
5906	1040	1852
5907	1041	886
5908	1042	1781
5909	1044	762
5910	1046	959
5911	1047	1098
5912	1048	1541
5913	1049	1068
5914	1050	1084
5915	1051	909
5916	1052	987
5917	1052	1764
5918	1052	1815
5919	1053	1732
5920	1054	1496
5921	1055	972
5922	1055	979
5923	1055	1084
5924	1055	1657
5925	1055	1718
5926	1056	963
5927	1056	1091
5928	1056	1606
5929	1057	953
5930	1057	979
5931	1057	1084
5932	1057	1725
5933	1057	1849
5934	1058	1758
5935	1059	1020
5936	1059	1025
5937	1059	1107
5938	1059	1649
5939	1059	1765
5940	1060	1891
5941	1061	1014
5942	1061	1118
5943	1063	1672
5944	1063	1967
5945	1064	1696
5946	1064	1807
5947	1064	1924
5948	1064	1947
5949	1065	1750
5950	1065	1848
5951	1066	1794
5952	1068	1049
5953	1068	1862
5954	1070	963
5955	1070	1091
5956	1071	1019
5957	1071	1098
5958	1071	1707
5959	1071	1898
5960	1072	625
5961	1072	1717
5962	1072	1799
5963	1072	1813
5964	1072	1927
5965	1073	642
5966	1073	1093
5967	1074	879
5968	1075	643
5969	1075	1107
5970	1075	1675
5971	1075	1935
5972	1076	1828
5973	1076	1939
5974	1078	1939
5975	1079	1014
5976	1079	1118
5977	1080	1823
5978	1080	1876
5979	1081	1945
5980	1083	997
5981	1084	972
5982	1084	1050
5983	1084	1055
5984	1084	1057
5985	1084	1657
5986	1084	1849
5987	1085	1009
5988	1086	976
5989	1086	1854
5990	1087	852
5991	1087	1800
5992	1088	1115
5993	1090	1854
5994	1091	1056
5995	1091	1070
5996	1091	1111
5997	1092	985
5998	1092	1040
5999	1092	1972
6000	1093	1073
6001	1093	1793
6002	1093	1887
6003	1094	1859
6004	1095	640
6005	1095	1106
6006	1096	1776
6007	1097	1118
6008	1097	1883
6009	1098	1047
6010	1098	1071
6011	1098	1898
6012	1099	1117
6013	1100	1844
6014	1102	1927
6015	1103	1109
6016	1103	1923
6017	1105	1934
6018	1105	1954
6019	1105	1957
6020	1106	1095
6021	1106	1918
6022	1107	1059
6023	1107	1075
6024	1107	1935
6025	1108	1893
6026	1108	1969
6027	1108	1983
6028	1109	1103
6029	1111	1091
6030	1111	1889
6031	1111	1970
6032	1112	1950
6033	1114	1973
6034	1115	642
6035	1115	1088
6036	1116	1952
6037	1116	1968
6038	1116	1984
6039	1117	1099
6040	1117	1890
6041	1117	1958
6042	1118	1061
6043	1118	1079
6044	1118	1097
6045	1119	1894
6046	1119	1917
6047	1119	1962
6048	1120	1033
6049	1122	655
6050	1123	1125
6051	1123	1158
6052	1123	2030
6053	1124	1157
6054	1124	1165
6055	1124	1187
6056	1124	1199
6057	1124	1343
6058	1124	2004
6059	1125	1123
6060	1125	1140
6061	1125	1154
6062	1125	1321
6063	1125	1997
6064	1126	656
6065	1126	670
6066	1126	1146
6067	1126	2006
6068	1127	660
6069	1127	1150
6070	1127	2002
6071	1128	1270
6072	1128	1993
6073	1128	2079
6074	1130	654
6075	1130	660
6076	1130	664
6077	1130	1143
6078	1130	1999
6079	1132	1148
6080	1132	1247
6081	1132	1995
6082	1132	2014
6083	1132	2046
6084	1134	682
6085	1134	1159
6086	1134	1336
6087	1134	1996
6088	1135	665
6089	1135	675
6090	1135	1138
6091	1135	1144
6092	1135	2007
6093	1136	2034
6094	1136	2038
6095	1136	2129
6096	1137	668
6097	1137	676
6098	1137	1175
6099	1138	665
6100	1138	675
6101	1138	1135
6102	1139	1196
6103	1139	1260
6104	1139	2005
6105	1139	2024
6106	1139	2034
6107	1139	2126
6108	1140	686
6109	1140	1125
6110	1140	1997
6111	1141	1236
6112	1141	2014
6113	1142	1185
6114	1143	1130
6115	1143	1279
6116	1143	2015
6117	1144	1135
6118	1144	2007
6119	1145	1313
6120	1146	680
6121	1146	1126
6122	1147	1175
6123	1147	1190
6124	1148	1132
6125	1148	2072
6126	1149	2019
6127	1150	664
6128	1150	721
6129	1150	1127
6130	1150	1159
6131	1151	1201
6132	1151	1995
6133	1151	2077
6134	1151	2154
6135	1152	1194
6136	1152	1222
6137	1152	2018
6138	1153	1212
6139	1153	1443
6140	1153	2016
6141	1154	1125
6142	1155	1195
6143	1156	669
6144	1156	1168
6145	1156	1347
6146	1157	1124
6147	1157	1163
6148	1157	1165
6149	1157	1368
6150	1157	2004
6151	1157	2114
6152	1158	1123
6153	1158	1188
6154	1158	1243
6155	1158	2023
6156	1158	2030
6157	1159	780
6158	1159	1134
6159	1159	1150
6160	1159	1229
6161	1159	1308
6162	1159	2201
6163	1160	1274
6164	1160	1314
6165	1160	1581
6166	1160	2077
6167	1160	2207
6168	1161	692
6169	1161	717
6170	1161	1333
6171	1161	1387
6172	1162	1354
6173	1162	2010
6174	1162	2192
6175	1163	1157
6176	1163	1223
6177	1163	1567
6178	1163	2016
6179	1164	1240
6180	1164	1310
6181	1164	2053
6182	1164	2066
6183	1165	1124
6184	1165	1157
6185	1165	1223
6186	1165	1326
6187	1165	1504
6188	1165	2004
6189	1165	2027
6190	1166	654
6191	1166	729
6192	1166	763
6193	1166	1219
6194	1166	2028
6195	1166	2042
6196	1167	690
6197	1167	728
6198	1167	1569
6199	1167	2000
6200	1167	2029
6201	1168	724
6202	1168	776
6203	1168	1156
6204	1168	1204
6205	1171	1272
6206	1172	698
6207	1172	1325
6208	1172	2000
6209	1172	2244
6210	1173	1246
6211	1173	2018
6212	1173	2047
6213	1173	2256
6214	1174	652
6215	1174	680
6216	1174	2038
6217	1174	2080
6218	1174	2210
6219	1175	1137
6220	1175	1147
6221	1176	668
6222	1176	2040
6223	1177	1211
6224	1177	1998
6225	1178	1532
6226	1179	2036
6227	1180	682
6228	1180	1338
6229	1180	1409
6230	1180	1996
6231	1180	2086
6232	1180	2225
6233	1182	2024
6234	1182	2048
6235	1183	2185
6236	1184	681
6237	1184	1205
6238	1184	1244
6239	1184	1998
6240	1184	2059
6241	1185	1142
6242	1185	1429
6243	1185	2188
6244	1186	1255
6245	1186	2001
6246	1186	2239
6247	1187	1124
6248	1187	1326
6249	1187	1329
6250	1187	1633
6251	1187	2231
6252	1188	701
6253	1188	1158
6254	1188	1208
6255	1188	1243
6256	1189	1255
6257	1190	687
6258	1190	1147
6259	1191	730
6260	1191	1500
6261	1191	2270
6262	1193	735
6263	1193	764
6264	1193	2280
6265	1194	1152
6266	1194	1222
6267	1194	1239
6268	1194	2018
6269	1194	2216
6270	1195	1155
6271	1196	1139
6272	1196	1349
6273	1196	2005
6274	1196	2034
6275	1196	2080
6276	1196	2252
6277	1197	683
6278	1199	697
6279	1199	1124
6280	1199	1228
6281	1199	1329
6282	1199	1343
6283	1199	2023
6284	1199	2053
6285	1200	708
6286	1200	2084
6287	1200	2308
6288	1201	658
6289	1201	1151
6290	1201	2154
6291	1203	794
6292	1203	1358
6293	1203	1486
6294	1203	2021
6295	1204	1168
6296	1204	1472
6297	1204	1649
6298	1205	1184
6299	1205	1305
6300	1205	1551
6301	1205	2059
6302	1205	2061
6303	1205	2168
6304	1206	752
6305	1206	778
6306	1207	774
6307	1207	1328
6308	1207	2127
6309	1208	1188
6310	1208	2091
6311	1209	749
6312	1209	1275
6313	1209	2019
6314	1209	2166
6315	1210	1268
6316	1210	2013
6317	1210	2088
6318	1211	1177
6319	1212	661
6320	1212	1153
6321	1212	2147
6322	1212	2338
6323	1213	708
6324	1213	2084
6325	1214	2009
6326	1214	2283
6327	1215	697
6328	1215	702
6329	1215	1453
6330	1215	2131
6331	1215	2132
6332	1216	703
6333	1216	1359
6334	1216	2353
6335	1217	1534
6336	1217	2025
6337	1217	2347
6338	1218	2046
6339	1218	2282
6340	1219	660
6341	1219	740
6342	1219	1166
6343	1219	1478
6344	1219	2161
6345	1220	684
6346	1220	770
6347	1220	775
6348	1220	1289
6349	1220	1404
6350	1220	2031
6351	1220	2154
6352	1220	2207
6353	1221	713
6354	1221	755
6355	1221	797
6356	1221	1386
6357	1221	1411
6358	1222	698
6359	1222	1152
6360	1222	1194
6361	1222	1419
6362	1222	2018
6363	1222	2382
6364	1223	1163
6365	1223	1165
6366	1223	1314
6367	1223	1395
6368	1223	1481
6369	1223	2016
6370	1223	2056
6371	1223	2144
6372	1223	2323
6373	1224	1308
6374	1224	2142
6375	1226	2076
6376	1227	1455
6377	1227	1742
6378	1227	1999
6379	1227	2349
6380	1228	702
6381	1228	1199
6382	1228	1274
6383	1228	1329
6384	1228	1444
6385	1228	2023
6386	1228	2125
6387	1228	2155
6388	1229	1159
6389	1229	1624
6390	1229	2022
6391	1230	710
6392	1230	2075
6393	1233	1369
6394	1233	1489
6395	1233	1554
6396	1233	2012
6397	1233	2106
6398	1234	1638
6399	1234	2015
6400	1235	691
6401	1235	1492
6402	1235	2123
6403	1236	1141
6404	1237	2037
6405	1238	2328
6406	1239	1194
6407	1239	2335
6408	1240	697
6409	1240	765
6410	1240	1164
6411	1240	2053
6412	1240	2131
6413	1241	695
6414	1241	731
6415	1242	723
6416	1242	1372
6417	1242	2052
6418	1242	2162
6419	1243	1158
6420	1243	1188
6421	1243	1298
6422	1243	2138
6423	1244	786
6424	1244	1184
6425	1244	1309
6426	1244	1998
6427	1246	1173
6428	1246	1506
6429	1246	2018
6430	1246	2117
6431	1246	2284
6432	1247	1132
6433	1247	2251
6434	1248	786
6435	1248	1381
6436	1248	2118
6437	1249	2060
6438	1249	2061
6439	1250	2054
6440	1250	2156
6441	1251	733
6442	1251	2327
6443	1252	1370
6444	1252	2018
6445	1252	2046
6446	1253	1325
6447	1253	2354
6448	1254	2095
6449	1255	1186
6450	1255	1189
6451	1256	1540
6452	1256	2002
6453	1256	2378
6454	1257	672
6455	1257	1352
6456	1257	1524
6457	1257	2098
6458	1258	734
6459	1258	2039
6460	1259	844
6461	1259	2019
6462	1260	1139
6463	1260	1349
6464	1260	1738
6465	1260	2024
6466	1260	2307
6467	1261	681
6468	1261	1320
6469	1261	1338
6470	1261	1366
6471	1261	2033
6472	1261	2059
6473	1261	2060
6474	1261	2097
6475	1262	1469
6476	1262	2051
6477	1262	2112
6478	1262	2137
6479	1263	1356
6480	1263	1516
6481	1265	706
6482	1265	2005
6483	1265	2045
6484	1266	1330
6485	1267	778
6486	1267	1393
6487	1268	1210
6488	1268	1767
6489	1268	2013
6490	1268	2087
6491	1268	2100
6492	1268	2485
6493	1270	747
6494	1270	1128
6495	1270	1431
6496	1270	2069
6497	1270	2079
6498	1270	2169
6499	1271	790
6500	1271	2248
6501	1272	1171
6502	1272	1493
6503	1273	1375
6504	1274	802
6505	1274	1160
6506	1274	1228
6507	1274	1581
6508	1274	2207
6509	1275	798
6510	1275	1209
6511	1275	2079
6512	1275	2166
6513	1277	1385
6514	1278	703
6515	1278	750
6516	1278	1759
6517	1278	2488
6518	1279	1143
6519	1279	2229
6520	1280	1434
6521	1280	2482
6522	1281	1468
6523	1281	1582
6524	1281	2052
6525	1282	1403
6526	1282	2423
6527	1283	1603
6528	1284	1487
6529	1284	2274
6530	1285	1417
6531	1286	835
6532	1286	1480
6533	1286	2030
6534	1286	2267
6535	1287	1539
6536	1287	2183
6537	1288	794
6538	1288	2021
6539	1289	818
6540	1289	848
6541	1289	1220
6542	1289	1373
6543	1289	1404
6544	1289	2154
6545	1289	2360
6546	1290	2064
6547	1291	820
6548	1291	926
6549	1291	2236
6550	1292	2095
6551	1293	929
6552	1294	1425
6553	1294	1527
6554	1294	2268
6555	1294	2280
6556	1295	1537
6557	1295	2145
6558	1295	2480
6559	1296	1459
6560	1297	1595
6561	1297	2101
6562	1297	2178
6563	1298	1243
6564	1298	1611
6565	1298	2083
6566	1298	2141
6567	1298	2214
6568	1300	1743
6569	1301	849
6570	1302	2277
6571	1303	2103
6572	1304	1410
6573	1304	2102
6574	1304	2126
6575	1304	2263
6576	1305	832
6577	1305	1205
6578	1305	1551
6579	1305	2164
6580	1306	2206
6581	1308	1159
6582	1308	1224
6583	1308	2146
6584	1308	2201
6585	1309	830
6586	1309	1244
6587	1309	1478
6588	1310	850
6589	1310	926
6590	1310	1164
6591	1310	2259
6592	1311	2024
6593	1312	2133
6594	1313	1145
6595	1313	1518
6596	1313	2058
6597	1313	2107
6598	1313	2420
6599	1314	758
6600	1314	807
6601	1314	1160
6602	1314	1223
6603	1314	1395
6604	1314	1836
6605	1314	2056
6606	1314	2077
6607	1314	2144
6608	1315	2217
6609	1315	2264
6610	1316	884
6611	1316	1529
6612	1316	2070
6613	1317	719
6614	1317	1434
6615	1318	1737
6616	1320	1261
6617	1320	1432
6618	1320	2054
6619	1320	2164
6620	1321	824
6621	1321	1125
6622	1321	1453
6623	1322	2163
6624	1323	828
6625	1323	1488
6626	1324	746
6627	1324	811
6628	1325	1172
6629	1325	1253
6630	1325	1775
6631	1326	1165
6632	1326	1187
6633	1326	1395
6634	1326	1552
6635	1326	1719
6636	1326	2027
6637	1326	2436
6638	1327	727
6639	1327	1452
6640	1327	1573
6641	1327	1804
6642	1327	2022
6643	1328	756
6644	1328	774
6645	1328	838
6646	1328	1207
6647	1328	1380
6648	1328	1543
6649	1328	1565
6650	1328	2066
6651	1328	2189
6652	1329	868
6653	1329	1187
6654	1329	1199
6655	1329	1228
6656	1329	1552
6657	1329	1633
6658	1329	2023
6659	1329	2231
6660	1329	2259
6661	1330	1266
6662	1331	1454
6663	1333	1161
6664	1333	1483
6665	1334	2041
6666	1335	1586
6667	1336	940
6668	1336	1134
6669	1336	2109
6670	1337	1453
6671	1337	1592
6672	1337	2113
6673	1338	1180
6674	1338	1261
6675	1338	1409
6676	1338	2033
6677	1338	2060
6678	1338	2225
6679	1338	2249
6680	1339	2078
6681	1340	1457
6682	1341	740
6683	1341	757
6684	1341	2120
6685	1341	2152
6686	1341	2161
6687	1342	848
6688	1342	1731
6689	1343	865
6690	1343	1124
6691	1343	1199
6692	1343	1436
6693	1343	1504
6694	1343	1633
6695	1343	2113
6696	1345	858
6697	1345	1489
6698	1345	2055
6699	1346	850
6700	1346	2127
6701	1346	2189
6702	1347	704
6703	1347	1156
6704	1347	1529
6705	1347	1848
6706	1347	2457
6707	1348	1442
6708	1349	1196
6709	1349	1260
6710	1349	1560
6711	1349	2080
6712	1349	2471
6713	1350	1404
6714	1350	2063
6715	1351	2092
6716	1351	2241
6717	1352	1257
6718	1352	1382
6719	1352	1501
6720	1352	1525
6721	1353	2166
6722	1354	1162
6723	1354	1388
6724	1354	1483
6725	1355	668
6726	1355	1558
6727	1356	1263
6728	1356	2315
6729	1357	667
6730	1357	1448
6731	1357	1542
6732	1357	2029
6733	1358	787
6734	1358	1203
6735	1359	750
6736	1359	817
6737	1359	1216
6738	1360	732
6739	1360	821
6740	1360	2188
6741	1361	1435
6742	1361	1510
6743	1362	1721
6744	1362	2081
6745	1363	1568
6746	1363	2103
6747	1363	2198
6748	1363	2217
6749	1364	851
6750	1364	858
6751	1364	2055
6752	1364	2406
6753	1365	1574
6754	1366	837
6755	1366	1261
6756	1366	1409
6757	1366	1432
6758	1366	1638
6759	1366	2059
6760	1366	2073
6761	1366	2118
6762	1366	2229
6763	1367	1487
6764	1367	2230
6765	1368	1157
6766	1368	2114
6767	1368	2135
6768	1369	1233
6769	1369	1489
6770	1369	1511
6771	1369	2106
6772	1370	1252
6773	1370	1389
6774	1370	2018
6775	1370	2423
6776	1371	666
6777	1371	2093
6778	1372	1242
6779	1372	1558
6780	1372	1661
6781	1372	2281
6782	1372	2331
6783	1373	1289
6784	1374	1646
6785	1374	2112
6786	1374	2307
6787	1375	683
6788	1375	1273
6789	1375	1677
6790	1375	2112
6791	1376	789
6792	1376	913
6793	1376	916
6794	1376	1678
6795	1376	2362
6796	1377	1666
6797	1377	2275
6798	1379	933
6799	1379	1625
6800	1379	2116
6801	1379	2223
6802	1379	2276
6803	1380	1328
6804	1380	1543
6805	1380	2189
6806	1381	1248
6807	1381	1624
6808	1381	2261
6809	1381	2340
6810	1382	1352
6811	1382	2318
6812	1383	2163
6813	1384	694
6814	1384	2508
6815	1385	1277
6816	1385	2160
6817	1385	2180
6818	1386	1221
6819	1387	907
6820	1387	1161
6821	1388	884
6822	1388	1354
6823	1388	1607
6824	1388	1881
6825	1388	2070
6826	1389	1370
6827	1389	1861
6828	1390	794
6829	1392	1508
6830	1393	1267
6831	1393	1723
6832	1394	1014
6833	1395	1223
6834	1395	1314
6835	1395	1326
6836	1395	1789
6837	1395	2056
6838	1395	2144
6839	1395	2147
6840	1396	1629
6841	1396	2122
6842	1396	2394
6843	1397	1529
6844	1397	1819
6845	1397	2064
6846	1397	2220
6847	1397	2296
6848	1398	1610
6849	1400	742
6850	1400	1648
6851	1400	2309
6852	1401	678
6853	1401	862
6854	1401	1900
6855	1401	2538
6856	1403	775
6857	1403	848
6858	1403	1282
6859	1403	1755
6860	1403	2063
6861	1403	2154
6862	1404	1220
6863	1404	1289
6864	1404	1350
6865	1404	2154
6866	1406	865
6867	1406	2267
6868	1406	2353
6869	1407	759
6870	1407	763
6871	1407	2042
6872	1407	2179
6873	1407	2349
6874	1408	918
6875	1409	786
6876	1409	866
6877	1409	1180
6878	1409	1338
6879	1409	1366
6880	1409	2073
6881	1409	2118
6882	1409	2225
6883	1410	1304
6884	1410	2126
6885	1410	2324
6886	1411	1221
6887	1412	2067
6888	1413	1580
6889	1415	2323
6890	1416	2531
6891	1417	1285
6892	1417	2257
6893	1417	2287
6894	1418	1650
6895	1418	2082
6896	1418	2159
6897	1418	2524
6898	1419	752
6899	1419	1222
6900	1419	2382
6901	1420	686
6902	1421	804
6903	1421	2269
6904	1422	1657
6905	1422	2376
6906	1424	745
6907	1424	763
6908	1424	819
6909	1424	896
6910	1424	1526
6911	1424	1561
6912	1424	1712
6913	1424	2349
6914	1425	1294
6915	1425	2280
6916	1425	2347
6917	1426	2057
6918	1426	2174
6919	1428	846
6920	1429	1185
6921	1429	2188
6922	1430	2145
6923	1430	2450
6924	1431	747
6925	1431	1270
6926	1431	1564
6927	1432	832
6928	1432	934
6929	1432	1320
6930	1432	1366
6931	1432	2164
6932	1433	1658
6933	1433	1864
6934	1433	1931
6935	1433	2514
6936	1434	1280
6937	1434	1317
6938	1434	2546
6939	1435	1361
6940	1435	1510
6941	1435	1571
6942	1436	861
6943	1436	1343
6944	1436	1567
6945	1436	1581
6946	1436	2374
6947	1437	954
6948	1437	2120
6949	1438	804
6950	1438	1610
6951	1438	2269
6952	1439	1550
6953	1439	1812
6954	1440	831
6955	1440	1772
6956	1441	826
6957	1441	1597
6958	1442	1348
6959	1443	1153
6960	1443	1703
6961	1443	2374
6962	1444	880
6963	1444	1228
6964	1444	1552
6965	1444	1591
6966	1444	2125
6967	1444	2232
6968	1444	2248
6969	1444	2343
6970	1445	1782
6971	1445	1936
6972	1445	2500
6973	1447	1549
6974	1447	1646
6975	1447	2129
6976	1447	2346
6977	1448	1357
6978	1448	1542
6979	1448	1919
6980	1448	2047
6981	1449	1541
6982	1450	1741
6983	1450	2132
6984	1450	2231
6985	1451	1005
6986	1451	1498
6987	1451	1512
6988	1451	2392
6989	1452	1327
6990	1452	2071
6991	1453	944
6992	1453	1215
6993	1453	1321
6994	1453	1337
6995	1453	2132
6996	1453	2332
6997	1454	1003
6998	1454	1331
6999	1454	1557
7000	1455	1227
7001	1455	1780
7002	1455	2086
7003	1457	1340
7004	1458	1011
7005	1458	1576
7006	1458	1600
7007	1458	1642
7008	1458	2091
7009	1459	927
7010	1459	1296
7011	1460	796
7012	1460	2329
7013	1461	1009
7014	1461	2364
7015	1462	1756
7016	1462	2098
7017	1463	1528
7018	1463	1762
7019	1464	2530
7020	1466	685
7021	1466	847
7022	1467	790
7023	1467	1588
7024	1467	2143
7025	1467	2200
7026	1467	2290
7027	1468	1281
7028	1468	1835
7029	1468	2052
7030	1469	1262
7031	1469	2051
7032	1469	2112
7033	1469	2351
7034	1470	1754
7035	1470	1767
7036	1470	2481
7037	1472	901
7038	1472	1204
7039	1472	1675
7040	1472	1791
7041	1472	2500
7042	1473	1929
7043	1473	2045
7044	1473	2497
7045	1474	1582
7046	1474	2209
7047	1474	2281
7048	1474	2390
7049	1475	913
7050	1475	1520
7051	1475	1525
7052	1475	1528
7053	1475	2386
7054	1476	2149
7055	1477	953
7056	1477	1636
7057	1477	1693
7058	1477	2219
7059	1478	906
7060	1478	1219
7061	1478	1309
7062	1478	1499
7063	1479	2048
7064	1480	839
7065	1480	1286
7066	1480	1722
7067	1480	2267
7068	1481	1223
7069	1481	2214
7070	1481	2323
7071	1482	942
7072	1482	2181
7073	1483	1333
7074	1483	1354
7075	1483	1607
7076	1484	881
7077	1485	2075
7078	1485	2098
7079	1486	1203
7080	1487	1284
7081	1487	1367
7082	1487	1576
7083	1487	1730
7084	1487	2207
7085	1487	2304
7086	1488	1323
7087	1488	2123
7088	1489	1233
7089	1489	1345
7090	1489	1369
7091	1489	1645
7092	1489	2106
7093	1490	754
7094	1490	1590
7095	1490	1757
7096	1490	2157
7097	1490	2391
7098	1491	2314
7099	1492	1235
7100	1492	2123
7101	1492	2140
7102	1493	1272
7103	1493	1547
7104	1493	1555
7105	1493	2162
7106	1494	2348
7107	1495	2173
7108	1496	1054
7109	1496	1856
7110	1497	1700
7111	1497	2253
